44911	8.625347	0.025534	3
68319	6.075945	0.104879	1
82516	11.603255	0.702449	1
25874	3.152190	1.383288	1
27715	13.571957	1.087601	3
51658	1.588118	0.691282	1
38502	10.496288	1.148282	3
38686	10.485564	1.210778	3
21391	0.219650	0.794716	2
76128	12.378834	0.702014	1
14544	0.000000	0.786300	2
21145	7.096544	1.526899	2
42435	13.275377	0.939308	3
10915	1.240664	0.846585	2
12398	4.378799	0.522772	2
11677	1.044390	0.207255	2
68917	15.028516	1.608513	1
13002	8.622636	1.258865	3
78657	12.842083	0.067336	1
9911	2.535675	0.024506	2
32779	12.652756	0.643264	3
32979	10.998648	0.472044	3
40459	8.816575	1.313053	3
24097	1.396925	1.469314	1
25171	7.389904	1.373929	3
6619	6.297613	0.259636	2
25034	0.180344	0.267918	1
33607	3.356755	1.578184	1
50577	12.289446	0.624871	3
9326	2.942674	0.883784	2
69572	9.695959	1.209948	1
74386	13.721953	1.634291	1
0	4.917281	1.639799	2
12871	3.221023	0.487686	2
22128	0.000000	1.201728	2
39625	11.228669	0.795330	3
28356	12.069971	0.726130	3
5965	3.297397	0.218283	2
47756	2.909108	0.167496	1
8742	0.000000	0.601479	2
23216	9.516338	0.872397	3
11983	5.723268	0.746456	2
42032	11.132676	0.342447	3
25869	0.772844	0.309305	1
62306	10.698111	0.120209	1
35643	0.920010	1.490618	1
25291	9.247780	1.633773	3
77726	10.421830	0.749807	1
68069	10.705288	0.942444	1
41850	6.055908	0.912211	3
17228	3.894623	1.055306	2
58520	6.173672	1.644629	1
16725	4.075256	0.280036	2
7066	3.993180	1.239068	2
61617	2.703723	0.182543	1
32866	7.025412	1.610994	3
16736	4.142128	0.984031	2
27580	10.862217	0.506897	3
7586	3.297888	0.305509	2
74627	14.524669	0.011007	1
30154	9.841104	0.113714	3
69615	8.313434	1.336747	1
45295	1.768220	1.299350	1
29134	7.580951	1.471597	3
3701	4.957870	0.513477	2
18205	7.694321	0.499178	2
